paper_id,author_id,corresponding
f9c602cc436a9ea2f9e7db48c77d924e09ce3c32,145642373.0,True
f9c602cc436a9ea2f9e7db48c77d924e09ce3c32,4565995.0,False
f9c602cc436a9ea2f9e7db48c77d924e09ce3c32,2742129.0,False
4954fa180728932959997a4768411ff9136aac81,2057642721.0,True
4954fa180728932959997a4768411ff9136aac81,144758007.0,False
4954fa180728932959997a4768411ff9136aac81,2108406634.0,False
4954fa180728932959997a4768411ff9136aac81,2545358.0,False
4954fa180728932959997a4768411ff9136aac81,36347083.0,False
4954fa180728932959997a4768411ff9136aac81,49959210.0,False
4954fa180728932959997a4768411ff9136aac81,145139947.0,False
4954fa180728932959997a4768411ff9136aac81,1780892.0,False
4954fa180728932959997a4768411ff9136aac81,2060655766.0,False
4954fa180728932959997a4768411ff9136aac81,2090818.0,False
4954fa180728932959997a4768411ff9136aac81,1942300.0,False
4954fa180728932959997a4768411ff9136aac81,3369421.0,False
4954fa180728932959997a4768411ff9136aac81,3089272.0,False
4954fa180728932959997a4768411ff9136aac81,144375552.0,False
4954fa180728932959997a4768411ff9136aac81,20154699.0,False
4954fa180728932959997a4768411ff9136aac81,32163737.0,False
4954fa180728932959997a4768411ff9136aac81,2080690.0,False
4954fa180728932959997a4768411ff9136aac81,2053781980.0,False
4954fa180728932959997a4768411ff9136aac81,47941411.0,False
4954fa180728932959997a4768411ff9136aac81,35078078.0,False
4954fa180728932959997a4768411ff9136aac81,2117163698.0,False
4954fa180728932959997a4768411ff9136aac81,2108113547.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2057642721.0,True
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2078528337.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,144758007.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2445241.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2545358.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,48738717.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,32131713.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,36347083.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,49959210.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,145139947.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,1780892.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,153440022.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2064102917.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2060655766.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2090818.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,39978391.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,1944541.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,40527594.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,1942300.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,3369421.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,30415265.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,3089272.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,144375552.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,20154699.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,37232298.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,144927151.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,1789737.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,32163737.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,1701686.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,35210462.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2080690.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2657155.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2053781980.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,1765169.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,1689108.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,47941411.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,145233583.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,35078078.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2117163698.0,False
9c9d7247f8c51ec5a02b0d911d1d7b9e8160495d,2152198093.0,False
bc00ff34ec7772080c7039b17f7069a2f7df0889,48395540.0,True
0090023afc66cd2741568599057f4e82b566137c,51997673.0,True
0090023afc66cd2741568599057f4e82b566137c,2775559.0,False
0090023afc66cd2741568599057f4e82b566137c,51884035.0,False
0090023afc66cd2741568599057f4e82b566137c,1782658.0,False
0090023afc66cd2741568599057f4e82b566137c,143728483.0,False
794b3ffd28d28606230efc975eeec9f0522fb139,1713687.0,True
f9c990b1b5724e50e5632b94fdb7484ece8a6ce7,3008587.0,True
f9c990b1b5724e50e5632b94fdb7484ece8a6ce7,2192200.0,False
f9c990b1b5724e50e5632b94fdb7484ece8a6ce7,49528584.0,False
f9c990b1b5724e50e5632b94fdb7484ece8a6ce7,1739816.0,False
f9c990b1b5724e50e5632b94fdb7484ece8a6ce7,145771919.0,False
f9c990b1b5724e50e5632b94fdb7484ece8a6ce7,2183294.0,False
53c9f3c34d8481adaf24df3b25581ccf1bc53f5c,1720124.0,True
53c9f3c34d8481adaf24df3b25581ccf1bc53f5c,3439407.0,False
53c9f3c34d8481adaf24df3b25581ccf1bc53f5c,2149373363.0,False
53c9f3c34d8481adaf24df3b25581ccf1bc53f5c,3410970.0,False
53c9f3c34d8481adaf24df3b25581ccf1bc53f5c,118188801.0,False
53c9f3c34d8481adaf24df3b25581ccf1bc53f5c,2145494483.0,False
8e3c872076750bcce868808f9d4d7a038f950040,2345603162.0,True
597bd2e45427563cdf025e53a3239006aa364cfc,48594758.0,True
597bd2e45427563cdf025e53a3239006aa364cfc,3410500.0,False
597bd2e45427563cdf025e53a3239006aa364cfc,2095762.0,False
597bd2e45427563cdf025e53a3239006aa364cfc,2047998.0,False
597bd2e45427563cdf025e53a3239006aa364cfc,40046694.0,False
597bd2e45427563cdf025e53a3239006aa364cfc,2156641189.0,False
597bd2e45427563cdf025e53a3239006aa364cfc,1754926.0,False
597bd2e45427563cdf025e53a3239006aa364cfc,1702139.0,False
f0dcc9aa31dc9b31b836bcac1b140c8c94a2982d,2520493.0,True
f0dcc9aa31dc9b31b836bcac1b140c8c94a2982d,34828439.0,False
f0dcc9aa31dc9b31b836bcac1b140c8c94a2982d,3469125.0,False
f0dcc9aa31dc9b31b836bcac1b140c8c94a2982d,1723945.0,False
9f5b82d9915d0752957602224c5056be7e749c83,36203548.0,True
9f5b82d9915d0752957602224c5056be7e749c83,2242477024.0,False
7872f34e2a164c5cf3c34a7a7433dc3342b6c7ea,3456687.0,True
ad4fd2c149f220a62441576af92a8a669fe81246,2570016.0,True
ad4fd2c149f220a62441576af92a8a669fe81246,3025780.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,1797840.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,52200573.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,8493461.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,2958756.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,27257992.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,1881041.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,2780213.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,2067827437.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,39571582.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,2081469.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,144720379.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,3084321.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,2423884.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,35243423.0,False
ad4fd2c149f220a62441576af92a8a669fe81246,1710398.0,False
d422df8bff4e677a3077635db116679d25142bfc,1694621.0,True
d422df8bff4e677a3077635db116679d25142bfc,2066277988.0,False
5c39e37022661f81f79e481240ed9b175dec6513,1388372395.0,True
5c39e37022661f81f79e481240ed9b175dec6513,3351164.0,False
807c1f19047f96083e13614f7ce20f2ac98c239a,145341779.0,True
730ca170962a58607e092035beb2afc4b5fa6242,71619391.0,True
360ca02e6f5a5e1af3dce4866a257aafc2d6d6f5,2056417995.0,True
56e8863838b4dcc4790108cd1e7e680a104a7c30,50349508.0,True
d8384f7ef288d2d5cb267128471c5427fc98b54b,1743797.0,True
d8384f7ef288d2d5cb267128471c5427fc98b54b,1766703.0,False
ba969a4f3bc5f5a84f6025478e566c40661d85f3,2340435.0,True
ba969a4f3bc5f5a84f6025478e566c40661d85f3,8973853.0,False
ba969a4f3bc5f5a84f6025478e566c40661d85f3,1737469.0,False
7c54d9b80113f637e447199d8ffbfe4b0678cc6f,46775628.0,True
7c54d9b80113f637e447199d8ffbfe4b0678cc6f,2668864.0,False
c3ebcef26c22a373b6f26a67934213eb0582804e,35729970.0,True
c3ebcef26c22a373b6f26a67934213eb0582804e,34165212.0,False
6bc43977fb11cceed0b9aa55b23c6dd29dd9a132,118860642.0,True
66c98f818ed342832b27ddac69998e8ea63fc7bf,2110773815.0,True
66c98f818ed342832b27ddac69998e8ea63fc7bf,2244859858.0,False
66c98f818ed342832b27ddac69998e8ea63fc7bf,2180699015.0,False
66c98f818ed342832b27ddac69998e8ea63fc7bf,9105629.0,False
66c98f818ed342832b27ddac69998e8ea63fc7bf,40286480.0,False
66c98f818ed342832b27ddac69998e8ea63fc7bf,143931711.0,False
66c98f818ed342832b27ddac69998e8ea63fc7bf,153307091.0,False
66c98f818ed342832b27ddac69998e8ea63fc7bf,2152934707.0,False
42c5e4459560852f3b222f0c9fd2838a1e14a4c3,2118763370.0,True
42c5e4459560852f3b222f0c9fd2838a1e14a4c3,2152196535.0,False
42c5e4459560852f3b222f0c9fd2838a1e14a4c3,2155469694.0,False
42c5e4459560852f3b222f0c9fd2838a1e14a4c3,2130021053.0,False
42c5e4459560852f3b222f0c9fd2838a1e14a4c3,35103216.0,False
42c5e4459560852f3b222f0c9fd2838a1e14a4c3,2144622766.0,False
ecc2ca3150dc4d4d8dceedab244114f191e05742,2435233.0,True
ecc2ca3150dc4d4d8dceedab244114f191e05742,3262600.0,False
13653c06f1cecd84cc692f6195c33cc9b849139c,50704309.0,True
13653c06f1cecd84cc692f6195c33cc9b849139c,48229862.0,False
13653c06f1cecd84cc692f6195c33cc9b849139c,2116287782.0,False
13653c06f1cecd84cc692f6195c33cc9b849139c,8581929.0,False
911fbaec109f72130815e05e2633ec879590382c,2173960876.0,True
911fbaec109f72130815e05e2633ec879590382c,26981228.0,False
911fbaec109f72130815e05e2633ec879590382c,2121964257.0,False
911fbaec109f72130815e05e2633ec879590382c,1395754308.0,False
98c25683fc8d6446448b734b1bcf08e1457f8d85,2247520360.0,True
98c25683fc8d6446448b734b1bcf08e1457f8d85,1788277.0,False
98c25683fc8d6446448b734b1bcf08e1457f8d85,2285903189.0,False
f0d4ddf7167d03d0992844bc29f4c1586f37841e,35624289.0,True
f0d4ddf7167d03d0992844bc29f4c1586f37841e,2084835905.0,False
f0d4ddf7167d03d0992844bc29f4c1586f37841e,152800056.0,False
f0d4ddf7167d03d0992844bc29f4c1586f37841e,2496043.0,False
7da309bf7cd04a2cc5b4047e40c0caae996a01f6,1735906.0,True
7da309bf7cd04a2cc5b4047e40c0caae996a01f6,119578275.0,False
7da309bf7cd04a2cc5b4047e40c0caae996a01f6,2311781.0,False
05768e8a692d7122f1c54e8bc3a87ef36df235a4,52132506.0,True
05768e8a692d7122f1c54e8bc3a87ef36df235a4,35323115.0,False
05768e8a692d7122f1c54e8bc3a87ef36df235a4,52215281.0,False
05768e8a692d7122f1c54e8bc3a87ef36df235a4,52132265.0,False
05768e8a692d7122f1c54e8bc3a87ef36df235a4,134213930.0,False
17d7be6cb7312ed6942d829e674eb84abe717524,1654096309.0,True
17d7be6cb7312ed6942d829e674eb84abe717524,40859771.0,False
095c69574a9b079c5d9ce9ae4b0c196d6e1e4d60,2183468353.0,True
095c69574a9b079c5d9ce9ae4b0c196d6e1e4d60,9304618.0,False
095c69574a9b079c5d9ce9ae4b0c196d6e1e4d60,2353371.0,False
095c69574a9b079c5d9ce9ae4b0c196d6e1e4d60,1790928.0,False
095c69574a9b079c5d9ce9ae4b0c196d6e1e4d60,7833679.0,False
dd2c89052f4dfb1f1d060b08374469aa1e0f57a6,2073537598.0,True
dd2c89052f4dfb1f1d060b08374469aa1e0f57a6,50881122.0,False
dd2c89052f4dfb1f1d060b08374469aa1e0f57a6,48030585.0,False
dd2c89052f4dfb1f1d060b08374469aa1e0f57a6,2053810395.0,False
dd2c89052f4dfb1f1d060b08374469aa1e0f57a6,50677780.0,False
6573fa74af238d1e3538c026997e31b9f67f19f7,145713687.0,True
6573fa74af238d1e3538c026997e31b9f67f19f7,147004831.0,False
6573fa74af238d1e3538c026997e31b9f67f19f7,2110579552.0,False
1739c6d0cb3bf9c52631520c9fde423179e95eab,2110888438.0,True
1739c6d0cb3bf9c52631520c9fde423179e95eab,1726055641.0,False
1739c6d0cb3bf9c52631520c9fde423179e95eab,47736691.0,False
1739c6d0cb3bf9c52631520c9fde423179e95eab,1771193.0,False
1739c6d0cb3bf9c52631520c9fde423179e95eab,3100634.0,False
80915717a22b055846ca96de3731e5fe832f0413,3298406.0,True
80915717a22b055846ca96de3731e5fe832f0413,2107966707.0,False
80915717a22b055846ca96de3731e5fe832f0413,2152146981.0,False
f134abeaf9bfd41f29b97aec675ec31895bf541d,144758045.0,True
530a059cb48477ad1e3d4f8f4b153274c8997332,1379511816.0,True
530a059cb48477ad1e3d4f8f4b153274c8997332,2058921025.0,False
530a059cb48477ad1e3d4f8f4b153274c8997332,9221552.0,False
530a059cb48477ad1e3d4f8f4b153274c8997332,1379511786.0,False
530a059cb48477ad1e3d4f8f4b153274c8997332,3030006.0,False
530a059cb48477ad1e3d4f8f4b153274c8997332,50449165.0,False
530a059cb48477ad1e3d4f8f4b153274c8997332,39558258.0,False
530a059cb48477ad1e3d4f8f4b153274c8997332,1402195255.0,False
530a059cb48477ad1e3d4f8f4b153274c8997332,145337392.0,False
530a059cb48477ad1e3d4f8f4b153274c8997332,2445552.0,False
530a059cb48477ad1e3d4f8f4b153274c8997332,2091924780.0,False
530a059cb48477ad1e3d4f8f4b153274c8997332,2098723448.0,False
e89dfa306723e8ef031765e9c44e5f6f94fd8fda,144658641.0,True
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,121645690.0,True
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,143754359.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,2315830.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,120962807.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,2064595436.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,1783184.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,2212084492.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,2109308930.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,152244300.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,23451726.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,40900039.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,2247662718.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,78846919.0,False
8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c,144884116.0,False
21dff47a4142445f83016da0819ffe6dd2947f66,9139705.0,True
21dff47a4142445f83016da0819ffe6dd2947f66,50487490.0,False
4b4279db68b16e20fbc56f9d41980a950191d30a,144404817.0,True
f92922a9fe4e6bb603291249796d80d09d1fd9f3,2319574187.0,True
f92922a9fe4e6bb603291249796d80d09d1fd9f3,2319226126.0,False
2633a948f06a02417a39c9ff4e9c948bbad460d7,2345322820.0,True
2633a948f06a02417a39c9ff4e9c948bbad460d7,2345327280.0,False
2633a948f06a02417a39c9ff4e9c948bbad460d7,2345322880.0,False
2633a948f06a02417a39c9ff4e9c948bbad460d7,2345330491.0,False
2633a948f06a02417a39c9ff4e9c948bbad460d7,2345266364.0,False
2633a948f06a02417a39c9ff4e9c948bbad460d7,2078909624.0,False
2633a948f06a02417a39c9ff4e9c948bbad460d7,2345325714.0,False
7b72711ac2ea7bd7f519cac162a4a6578bbb7d0d,72729174.0,True
7b72711ac2ea7bd7f519cac162a4a6578bbb7d0d,2350447013.0,False
e1d2f2a717aa03280126f87c8e5fad695f52bf7c,2151645335.0,True
e1d2f2a717aa03280126f87c8e5fad695f52bf7c,2279449118.0,False
e1d2f2a717aa03280126f87c8e5fad695f52bf7c,2279513475.0,False
e1d2f2a717aa03280126f87c8e5fad695f52bf7c,2279448452.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,1716508276.0,True
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,2243408972.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,50006545.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,2243412243.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,2078203152.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,2159384173.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,2003687008.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,144882464.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,5565754.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,11708863.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,12112205.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,4884356.0,False
5cde474869cb230a29b3ba0f6f685f5162b1a1a1,6458651.0,False
9faa2b0e5cb93f20df0555c3c350fab0b2eccf3a,1557487144.0,True
9faa2b0e5cb93f20df0555c3c350fab0b2eccf3a,2047009195.0,False
9faa2b0e5cb93f20df0555c3c350fab0b2eccf3a,115517806.0,False
9faa2b0e5cb93f20df0555c3c350fab0b2eccf3a,2117715807.0,False
9faa2b0e5cb93f20df0555c3c350fab0b2eccf3a,1702139.0,False
9faa2b0e5cb93f20df0555c3c350fab0b2eccf3a,144758045.0,False
9faa2b0e5cb93f20df0555c3c350fab0b2eccf3a,1453104568.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,46506460.0,True
f08060425aa8a212d74185ee23a08329b89abcd2,2427076.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,93584228.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2153575781.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,49454094.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2117941801.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,89356020.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,1563693999.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2226485816.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,48860334.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2047844.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,46354410.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2188778449.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2226475487.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,143967473.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,1764249.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,1702139.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2110264337.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2613935.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2226493959.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2378027.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2159642226.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,1738536.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2115854801.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,3444569.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2228923747.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2181109681.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,13027820.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,1865800402.0,False
f08060425aa8a212d74185ee23a08329b89abcd2,2095762.0,False
e251ba9fe7992fc07a01365a5f8f2b4d9020b875,2168834.0,True
e251ba9fe7992fc07a01365a5f8f2b4d9020b875,46596152.0,False
9dafa6c5c609348b46734fc8997b93b3587fec6e,1795976.0,True
8d984ee2eeabb630014f31fc759d4980830c4bdb,32433579.0,True
8d984ee2eeabb630014f31fc759d4980830c4bdb,4254919.0,False
8d984ee2eeabb630014f31fc759d4980830c4bdb,1738459585.0,False
288078127a3078332230442170f6745ed333c700,152378504.0,True
288078127a3078332230442170f6745ed333c700,2280373812.0,False
8d020275181c69e5e768c6ffc40e09710a6f54f1,119462164.0,True
8d020275181c69e5e768c6ffc40e09710a6f54f1,123247135.0,False
6f4486c3d8ccd638c2a6bcbfafa01b5a3225bcab,153016337.0,True
31f76619329aba7987394ccb8cac6c9a6dd58a56,4429073.0,True
e936f248b2c0489316ed1521656af2564c3502c3,31764087.0,True
e936f248b2c0489316ed1521656af2564c3502c3,1736389.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1975615.0,False
e936f248b2c0489316ed1521656af2564c3502c3,74186014.0,False
e936f248b2c0489316ed1521656af2564c3502c3,4006952.0,False
e936f248b2c0489316ed1521656af2564c3502c3,20313879.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2776517.0,False
e936f248b2c0489316ed1521656af2564c3502c3,34945757.0,False
e936f248b2c0489316ed1521656af2564c3502c3,115529154.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2048644.0,False
e936f248b2c0489316ed1521656af2564c3502c3,47611747.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2160154.0,False
e936f248b2c0489316ed1521656af2564c3502c3,145469718.0,False
e936f248b2c0489316ed1521656af2564c3502c3,3000963.0,False
e936f248b2c0489316ed1521656af2564c3502c3,145479127.0,False
e936f248b2c0489316ed1521656af2564c3502c3,116235596.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1940242.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2185817.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2425367.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1401553965.0,False
e936f248b2c0489316ed1521656af2564c3502c3,34071005.0,False
e936f248b2c0489316ed1521656af2564c3502c3,143772714.0,False
e936f248b2c0489316ed1521656af2564c3502c3,46555127.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1736528.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1699372.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1396879481.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2359250.0,False
e936f248b2c0489316ed1521656af2564c3502c3,145727607.0,False
e936f248b2c0489316ed1521656af2564c3502c3,47044989.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1713683.0,False
e936f248b2c0489316ed1521656af2564c3502c3,4297975.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2969738.0,False
e936f248b2c0489316ed1521656af2564c3502c3,6027579.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2455243.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2059300547.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1397958214.0,False
e936f248b2c0489316ed1521656af2564c3502c3,144140870.0,False
e936f248b2c0489316ed1521656af2564c3502c3,51420525.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1760490.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1883372.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2510671.0,False
e936f248b2c0489316ed1521656af2564c3502c3,38261192.0,False
e936f248b2c0489316ed1521656af2564c3502c3,2013713.0,False
e936f248b2c0489316ed1521656af2564c3502c3,144034058.0,False
e936f248b2c0489316ed1521656af2564c3502c3,143962914.0,False
e936f248b2c0489316ed1521656af2564c3502c3,84257307.0,False
e936f248b2c0489316ed1521656af2564c3502c3,11563451.0,False
e936f248b2c0489316ed1521656af2564c3502c3,3261874.0,False
e936f248b2c0489316ed1521656af2564c3502c3,48709451.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1681130.0,False
e936f248b2c0489316ed1521656af2564c3502c3,143780913.0,False
e936f248b2c0489316ed1521656af2564c3502c3,48019160.0,False
e936f248b2c0489316ed1521656af2564c3502c3,1995836.0,False
8dd0c1e955c66092ff951941a151336211e6e171,113087456.0,True
8dd0c1e955c66092ff951941a151336211e6e171,3817732.0,False
8dd0c1e955c66092ff951941a151336211e6e171,5989466.0,False
8dd0c1e955c66092ff951941a151336211e6e171,2286418480.0,False
8dd0c1e955c66092ff951941a151336211e6e171,2108930648.0,False
8dd0c1e955c66092ff951941a151336211e6e171,2109050852.0,False
